#,NAME,Gl(deg),Gb(deg),P0(s),P1,F0(Hz),DM(cm^-3pc),BINARY (type),Binary Period (days),Semi-major axis,BINCOMP,DIST(kpc),DIST_DM(kpc),AGE(Yr),EDOT(ergs/),PMTOT(mas/yr)
2076,J1907+05,39.156,-1.170,0.168680,*,5.928385,456.70,*,*,*,*,11.03,11.03,*,*,*
2077,J1907+0534,39.717,-0.988,1.138403,3.15e-15,0.878424,524.00,*,*,*,*,11.94,11.94,5.73e+06,8.43e+31,*
2078,J1907+0602,40.182,-0.894,0.106633,8.68e-14,9.377982,82.10,*,*,*,*,3.01,3.01,1.95e+04,2.83e+36,*
2079,J1907+0731,41.500,-0.211,0.363676,1.84e-14,2.749698,239.80,*,*,*,*,4.89,4.89,3.13e+05,1.51e+34,*
2080,J1907+0740,41.613,-0.102,0.574698,6.71e-16,1.740044,332.00,*,*,*,*,6.84,6.84,1.36e+07,1.40e+32,*
2081,J1907+0918,43.024,0.730,0.226107,9.43e-14,4.422683,357.90,*,*,*,*,7.68,7.68,3.80e+04,3.22e+35,*
2082,J1907+0919,43.021,0.766,5.198346,9.20e-11,0.192369,*,*,*,*,*,*,*,8.95e+02,2.59e+34,4.243
2083,J1907+1149,45.290,1.832,1.420160,1.60e-13,0.704146,202.80,*,*,*,*,5.28,5.28,1.41e+05,2.20e+33,*
2084,B1904+12,46.099,2.373,0.827097,1.95e-15,1.209047,257.00,*,*,*,*,7.18,7.18,6.73e+06,1.36e+32,*
2085,J1907-1532,20.700,-10.413,0.632235,3.08e-15,1.581690,72.60,*,*,*,*,3.09,3.09,3.25e+06,4.82e+32,*
2086,B1905+39,70.948,14.203,1.235757,5.41e-16,0.809220,30.96,*,*,*,*,1.76,1.76,3.62e+07,1.13e+31,15.556
2087,J1908+0457,39.267,-1.468,0.846793,9.80e-16,1.180926,360.00,*,*,*,*,9.30,9.30,1.37e+07,6.37e+31,*
2088,J1908+0500,39.293,-1.403,0.291021,2.59e-15,3.436181,201.42,*,*,*,*,4.43,4.43,1.78e+06,4.14e+33,*
2089,J1908+0734,41.585,-0.270,0.212353,8.25e-16,4.709147,11.10,*,*,*,*,0.58,0.58,4.08e+06,3.40e+33,*
2090,J1908+0839,42.560,0.229,0.185397,2.39e-15,5.393823,512.10,*,*,*,*,9.42,9.42,1.23e+06,1.48e+34,*
2091,J1908+0909,42.972,0.494,0.336555,3.49e-14,2.971286,467.50,*,*,*,*,8.81,8.81,1.53e+05,3.61e+34,*
2092,B1906+09,43.173,0.361,0.830270,9.80e-17,1.204428,249.80,*,*,*,*,5.17,5.17,1.34e+08,6.76e+30,*
2093,J1908+2351,56.144,7.112,0.377578,1.70e-17,2.648459,101.50,*,*,*,*,6.63,6.63,3.52e+08,1.25e+31,*
2094,B1907+00,35.123,-3.977,1.016948,5.52e-15,0.983334,112.79,*,*,*,*,3.26,3.26,2.92e+06,2.07e+32,*
2095,B1907+02,37.605,-2.713,0.989831,5.53e-15,1.010273,171.73,*,*,*,*,4.50,4.35,2.84e+06,2.25e+32,*
2096,J1909+0616,40.620,-1.210,0.755993,2.06e-14,1.322764,352.00,*,*,*,*,8.59,8.59,5.82e+05,1.88e+33,*
2097,J1909+0641,40.941,-0.940,0.741762,3.22e-15,1.348141,36.70,*,*,*,*,1.86,1.86,3.65e+06,3.12e+32,*
2098,J1909+0749,41.909,-0.340,0.237161,1.52e-13,4.216540,539.36,*,*,*,*,10.84,10.84,2.47e+04,4.50e+35,*
2099,J1909+0912,43.164,0.258,0.222949,3.58e-14,4.485325,421.50,*,*,*,*,8.20,8.20,9.87e+04,1.28e+35,*
2100,B1907+10,44.832,0.992,0.283641,2.64e-15,3.525579,149.98,*,*,*,*,4.80,4.31,1.70e+06,4.57e+33,9.434
2101,J1909+1148,45.420,1.522,0.448950,*,2.227420,201.90,*,*,*,*,5.18,5.18,*,*,*
2102,J1909+1450,48.181,2.827,0.996108,2.19e-16,1.003907,119.50,*,*,*,*,4.94,4.94,7.21e+07,8.75e+30,*
2103,J1909+1859,51.852,4.749,0.542451,9.70e-17,1.843484,64.48,*,*,*,*,3.40,3.40,8.86e+07,2.40e+31,*
2104,J1909-3744,359.731,-19.596,0.002947,1.40e-20,339.315687,10.39,T2,1.5334,1.8980,He[jhb+05],1.14,0.55,3.33e+09,2.16e+34,37.040
2105,J1910-0112,34.009,-4.736,1.360603,1.78e-16,0.734968,178.00,*,*,*,*,6.44,6.44,1.21e+08,2.79e+30,*
2106,J1910+0225,37.229,-3.057,0.337855,2.62e-16,2.959851,209.00,*,*,*,*,6.33,6.33,2.04e+07,2.69e+32,*
2107,B1907-03,32.280,-5.680,0.504605,2.19e-15,1.981750,205.53,*,*,*,*,10.25,10.25,3.66e+06,6.72e+32,*
2108,B1907+03,38.606,-2.339,2.330263,4.47e-15,0.429136,82.93,*,*,*,*,2.95,2.95,8.26e+06,1.39e+31,*
2109,J1910+0534,40.056,-1.668,0.452867,1.92e-15,2.208152,484.00,*,*,*,*,15.39,15.39,3.73e+06,8.18e+32,*
2110,J1910+0714,41.520,-0.870,2.712423,6.12e-15,0.368674,124.06,*,*,*,*,3.60,3.60,7.02e+06,1.21e+31,*
2111,J1910+0728,41.740,-0.772,0.325415,8.31e-15,3.072996,283.70,*,*,*,*,6.04,6.04,6.21e+05,9.52e+33,*
2112,J1910+1027,44.335,0.682,0.531470,*,1.881574,705.70,*,*,*,*,19.20,19.20,*,*,*
2113,B1907+12,46.205,1.591,1.441742,8.23e-15,0.693606,258.64,*,*,*,*,6.47,6.47,2.78e+06,1.08e+32,*
2114,J1910+1256,46.564,1.795,0.004984,9.69e-21,200.658805,38.07,BT,58.4667,21.1291,He[gsf+11],1.95,1.95,8.15e+09,3.09e+33,6.901
2115,J1910-5959A,336.525,-25.730,0.003266,2.95e-21,306.167446,33.70,DD,0.8371,1.2060,He[cfpd06],4.55,2.22,1.76e+10,3.34e+33,5.025
2116,J1910-5959B,336.494,-25.628,0.008358,-7.90e-19,119.648733,33.28,*,*,*,*,2.15,2.15,*,*,*
2117,J1910-5959C,336.464,-25.662,0.005277,2.16e-21,189.489871,33.21,*,*,*,*,2.16,2.16,3.87e+10,5.80e+32,6.162
2118,J1910-5959D,336.493,-25.629,0.009035,9.64e-19,110.677192,33.28,*,*,*,*,2.15,2.15,1.48e+08,5.16e+34,*
2119,J1910-5959E,336.494,-25.628,0.004572,-4.34e-19,218.733858,33.31,*,*,*,*,2.16,2.16,*,*,*
2120,J1911+00,35.808,-4.247,6.940000,*,0.144092,100.00,*,*,*,*,3.14,3.14,*,*,*
2121,B1908+00A,36.111,-3.918,0.003619,-6.58e-21,276.355755,202.68,ELL1,0.1410,0.0377,UL[fhn+05],9.50,7.12,*,*,*
2122,J1911+0101B,36.109,-3.926,0.005384,-2.00e-21,185.724277,196.69,*,*,*,*,9.50,6.80,*,*,*
2123,J1911+09,43.163,-0.207,0.273710,*,3.653502,334.70,*,*,*,*,6.88,6.88,*,*,*
2124,J1911+10,44.050,0.256,0.190890,*,5.238619,446.20,*,*,*,*,8.19,8.19,*,*,*
2125,J1911-1114,25.137,-9.579,0.003626,1.42e-20,275.805343,30.98,ELL1,2.7166,1.7629,He[llb+96],1.59,1.59,4.06e+09,1.17e+34,23.770
2126,J1911+1347,47.518,1.809,0.004626,1.71e-20,216.171231,30.99,*,*,*,*,1.60,1.60,4.28e+09,6.83e+33,*
2127,J1911+1758,51.238,3.738,0.460406,1.31e-17,2.171997,48.97,*,*,*,*,2.54,2.54,5.57e+08,5.30e+30,*
2128,B1910+10,44.794,0.152,0.409349,1.58e-14,2.442900,147.00,*,*,*,*,4.23,4.23,4.11e+05,9.07e+33,*
2129,B1910+20,54.086,4.989,2.232969,1.02e-14,0.447834,88.34,*,*,*,*,4.84,4.84,3.48e+06,3.61e+31,*
2130,J1912+2525,57.933,7.042,0.621976,2.25e-16,1.607778,37.84,*,*,*,*,2.02,2.02,4.38e+07,3.69e+31,*
2131,B1911-04,31.307,-7.124,0.825936,4.07e-15,1.210748,89.39,*,*,*,*,3.22,3.22,3.22e+06,2.85e+32,8.602
2132,J1913+0446,39.736,-2.790,1.616130,2.79e-13,0.618762,109.10,*,*,*,*,3.41,3.41,9.18e+04,2.61e+33,*
2133,J1913+0617,40.983,-1.903,0.005030,*,198.807157,155.80,*,*,*,*,3.97,3.97,*,*,*
2134,J1913+0832,42.980,-0.862,0.134409,4.57e-15,7.439978,355.20,*,*,*,*,7.76,7.76,4.66e+05,7.43e+34,*
2135,J1913+0904,43.502,-0.684,0.163246,1.76e-14,6.125732,95.30,*,*,*,*,3.49,3.49,1.47e+05,1.60e+35,*
2136,B1911+09,44.034,-0.553,1.241965,4.32e-16,0.805176,157.00,*,*,*,*,4.22,4.22,4.56e+07,8.90e+30,*
2137,J1913+1000,44.285,-0.194,0.837148,1.67e-14,1.194532,422.00,*,*,*,*,7.89,7.89,7.92e+05,1.13e+33,*
2138,J1913+1011,44.485,-0.167,0.035909,3.37e-15,27.848472,178.80,*,*,*,*,4.48,4.48,1.69e+05,2.87e+36,*
2139,J1913+1103,45.208,0.306,0.923910,*,1.082357,628.90,*,*,*,*,12.69,12.69,*,*,*
2140,J1913+1145,45.920,0.476,0.306069,5.02e-15,3.267241,637.00,*,*,*,*,15.06,15.06,9.67e+05,6.91e+33,*
2141,J1913+1330,47.421,1.381,0.923391,8.68e-15,1.082965,175.64,*,*,*,*,5.35,5.35,1.69e+06,4.35e+32,*
2142,B1911+13,47.882,1.592,0.521473,8.04e-16,1.917646,145.05,*,*,*,*,5.07,5.07,1.03e+07,2.24e+32,13.601
2143,J1913+3732,69.097,12.128,0.851079,1.38e-15,1.174979,69.00,*,*,*,*,5.50,5.50,9.78e+06,8.83e+31,*
2144,J1914+0219,37.633,-4.037,0.457527,1.02e-15,2.185665,233.80,*,*,*,*,9.77,9.77,7.12e+06,4.20e+32,*
2145,J1914+0631,41.352,-2.071,0.693811,3.32e-17,1.441314,58.00,*,*,*,*,2.68,2.68,3.31e+08,3.93e+30,*
2146,J1914+0659,41.719,-1.799,0.018510,*,54.024851,224.70,*,*,*,*,5.26,5.26,*,*,*
2147,B1911+11,45.623,0.199,0.600997,6.56e-16,1.663900,100.00,*,*,*,*,3.80,3.80,1.45e+07,1.19e+32,*
2148,J1915+0227,37.825,-4.117,0.317306,2.99e-16,3.151530,192.60,*,*,*,*,7.01,7.01,1.68e+07,3.69e+32,*
2149,J1915+0738,42.466,-1.803,1.542704,3.31e-15,0.648212,39.00,*,*,*,*,1.98,1.98,7.39e+06,3.55e+31,*
2150,J1915+0752,42.623,-1.614,2.058314,1.39e-16,0.485835,105.30,*,*,*,*,3.56,3.56,2.35e+08,6.29e+29,*
2151,J1915+0838,43.337,-1.295,0.342777,1.57e-15,2.917350,358.00,*,*,*,*,8.12,8.12,3.46e+06,1.54e+33,*
2152,B1913+10,44.707,-0.651,0.404547,1.53e-14,2.471898,241.69,*,*,*,*,7.00,5.32,4.20e+05,9.10e+33,7.018
2153,J1915-11,25.244,-10.394,2.177000,*,0.459348,91.06,*,*,*,*,4.76,4.76,*,*,*
2154,J1915+1144,46.041,0.189,0.173650,*,5.758710,338.30,*,*,*,*,6.90,6.90,*,*,*
2155,J1915+1149,46.115,0.228,0.100040,*,9.996002,702.10,*,*,*,*,18.89,18.89,*,*,*
2156,J1915+1410,48.275,1.200,0.297494,4.89e-17,3.361411,273.70,*,*,*,*,7.76,7.76,9.63e+07,7.34e+31,*
2157,B1913+16,49.968,2.122,0.059030,8.63e-18,16.940538,168.77,BT,0.3230,2.3418,NS[wnt10],7.13,7.13,1.08e+08,1.66e+33,1.592
2158,B1913+167,50.552,2.468,1.616231,4.05e-16,0.618723,62.57,*,*,*,*,3.16,3.16,6.32e+07,3.79e+30,*
2159,J1916+0748,42.772,-2.047,0.541752,1.07e-14,1.845863,304.00,*,*,*,*,8.24,8.24,8.02e+05,2.66e+33,*
2160,J1916+0844,43.538,-1.493,0.439995,2.90e-15,2.272752,339.40,*,*,*,*,7.98,7.98,2.40e+06,1.34e+33,*
2161,J1916+0852,43.674,-1.448,2.182746,1.31e-14,0.458139,295.00,*,*,*,*,6.98,6.98,2.64e+06,4.97e+31,*
2162,B1914+09,44.556,-1.019,0.270254,2.52e-15,3.700217,60.95,*,*,*,*,2.88,2.88,1.70e+06,5.04e+33,9.027
2163,J1916+1023,45.031,-0.790,1.618339,6.81e-16,0.617918,329.80,*,*,*,*,6.93,6.93,3.77e+07,6.34e+30,*
2164,B1913+105,45.099,-0.638,0.628970,3.40e-17,1.589902,387.20,*,*,*,*,7.55,7.55,2.93e+08,5.39e+30,*
2165,J1916+1225,46.811,0.225,0.227387,2.35e-14,4.397779,265.31,*,*,*,*,6.19,6.19,1.54e+05,7.87e+34,*
2166,B1914+13,47.576,0.451,0.281842,3.65e-15,3.548082,237.01,*,*,*,*,4.50,6.16,1.22e+06,6.43e+33,*
2167,J1917+0834,43.575,-1.892,2.129665,1.75e-14,0.469557,29.18,*,*,*,*,1.51,1.51,1.93e+06,7.15e+31,*
2168,B1915+13,48.260,0.624,0.194631,7.20e-15,5.137928,94.54,*,*,*,*,5.00,4.07,4.28e+05,3.85e+34,6.000
2169,J1917+1737,51.528,2.418,0.334725,3.24e-16,2.987525,208.00,*,*,*,*,10.21,10.21,1.64e+07,3.41e+32,*
2170,B1915+22,55.785,4.553,0.425897,2.86e-15,2.347984,134.93,*,*,*,*,8.04,8.04,2.36e+06,1.46e+33,*
2171,J1918-0642,30.027,-9.123,0.007646,2.57e-20,130.789514,26.55,ELL1,10.9132,8.3505,He[jsb+10],0.91,1.40,4.71e+09,2.27e+33,9.299
2172,J1918-1052,26.226,-10.963,0.798693,8.65e-16,1.252046,62.73,*,*,*,*,2.78,2.78,1.46e+07,6.70e+31,*
2173,J1918+1310,47.650,0.209,0.856740,*,1.167215,247.40,*,*,*,*,6.31,6.31,*,*,*
2174,B1916+14,49.096,0.866,1.181023,2.12e-13,0.846723,27.20,*,*,*,*,1.41,1.41,8.81e+04,5.09e+33,*
2175,J1918+1541,49.894,1.360,0.370883,2.54e-15,2.696268,13.00,*,*,*,*,0.68,0.68,2.31e+06,1.97e+33,*
2176,B1917+00,36.506,-6.151,1.272260,7.67e-15,0.786003,90.31,*,*,*,*,3.32,3.32,2.63e+06,1.47e+32,2.236
2177,J1919+0134,37.582,-5.563,1.603984,5.89e-16,0.623448,191.90,*,*,*,*,10.23,10.23,4.31e+07,5.63e+30,*
2178,J1919+1314,47.895,-0.088,0.571400,3.79e-15,1.750088,613.40,*,*,*,*,20.84,20.84,2.39e+06,8.02e+32,*
2179,J1919+1645,50.954,1.642,0.562790,2.16e-16,1.776862,208.00,*,*,*,*,9.56,9.56,4.13e+07,4.79e+31,*
2180,J1919+1745,51.897,1.987,2.081343,1.71e-15,0.480459,142.30,*,*,*,*,6.86,6.86,1.93e+07,7.47e+30,*
2181,J1920-09,27.459,-10.926,1.038000,*,0.963391,93.00,*,*,*,*,5.75,5.75,*,*,*
2182,J1920+1040,45.784,-1.590,2.215802,6.48e-15,0.451304,304.00,*,*,*,*,7.19,7.19,5.42e+06,2.35e+31,*
2183,J1920+1110,46.152,-1.199,0.509886,1.56e-16,1.961223,182.00,*,*,*,*,5.01,5.01,5.18e+07,4.65e+31,*
2184,B1918+26,60.068,6.027,0.785522,3.44e-17,1.273039,27.62,*,*,*,*,1.46,1.46,3.62e+08,2.80e+30,*
2185,J1921+0812,43.710,-2.934,0.210648,5.36e-15,4.747247,84.00,*,*,*,*,3.47,3.47,6.22e+05,2.27e+34,*
2186,B1919+14,49.058,0.021,0.618183,5.60e-15,1.617645,91.64,*,*,*,*,4.08,4.08,1.75e+06,9.36e+32,*
2187,J1921+1544,50.350,0.609,0.143576,9.80e-16,6.964968,385.00,*,*,*,*,15.10,15.10,2.32e+06,1.31e+34,*
2188,J1921+16,50.494,0.896,0.936430,*,1.067885,204.70,*,*,*,*,8.34,8.34,*,*,*
2189,B1918+19,53.869,2.672,0.821035,8.96e-16,1.217975,153.85,*,*,*,*,8.15,8.15,1.45e+07,6.39e+31,*
2190,B1919+20,54.172,2.621,0.760681,5.00e-17,1.314611,101.00,*,*,*,*,5.16,5.16,2.41e+08,4.48e+30,*
2191,B1919+21,55.777,3.501,1.337302,1.35e-15,0.747774,12.44,*,*,*,*,0.30,0.66,1.57e+07,2.23e+31,36.235
2192,J1921+42,74.326,12.733,0.595201,*,1.680105,53.00,*,*,*,*,3.47,3.47,*,*,*
2193,J1922+1733,52.080,1.230,0.236171,1.34e-14,4.234222,238.00,*,*,*,*,10.00,10.00,2.80e+05,4.01e+34,*
2194,B1920+20,54.417,2.678,1.172763,6.49e-16,0.852687,203.31,*,*,*,*,10.74,10.74,2.86e+07,1.59e+31,*
2195,B1920+21,55.278,2.935,1.077924,8.18e-15,0.927709,217.09,*,*,*,*,4.00,12.50,2.09e+06,2.58e+32,*
2196,J1922+58,89.671,19.073,0.529623,*,1.888136,53.00,*,*,*,*,5.38,5.38,*,*,*
2197,B1921+17,51.707,0.965,0.547209,4.30e-17,1.827455,142.50,*,*,*,*,6.38,6.38,2.02e+08,1.04e+31,*
2198,J1923+2515,58.946,4.749,0.003788,9.42e-21,263.980714,18.86,*,*,*,*,0.99,0.99,6.37e+09,6.84e+33,15.931
2199,J1924+1628,51.245,0.481,0.375090,*,2.666027,542.90,*,*,*,*,30.00,30.00,*,*,*
2200,J1924+1631,51.405,0.318,2.935186,3.64e-13,0.340694,518.50,*,*,*,*,28.35,28.35,1.28e+05,5.69e+32,*
2201,J1924+1639,51.422,0.562,0.158043,2.56e-15,6.327395,208.00,*,*,*,*,9.13,9.13,9.77e+05,2.56e+34,*
2202,J1924+17,51.715,0.733,0.758430,*,1.318513,527.40,*,*,*,*,30.00,30.00,*,*,*
2203,B1922+20,55.022,2.328,0.237790,2.09e-15,4.205389,213.00,*,*,*,*,10.75,10.75,1.80e+06,6.14e+33,*
2204,J1925-16,22.130,-14.537,3.885800,*,0.257347,88.00,*,*,*,*,7.00,7.00,*,*,*
2205,J1925+1721,52.136,0.689,0.075660,*,13.217024,223.70,*,*,*,*,9.61,9.61,*,*,*
2206,J1925+19,53.697,1.412,1.916353,*,0.521825,328.00,*,*,*,*,16.42,16.42,*,*,*
2207,B1923+04,40.980,-5.674,1.074078,2.46e-15,0.931031,102.24,*,*,*,*,3.95,3.95,6.92e+06,7.83e+31,*
2208,J1926+0737,43.739,-4.256,0.318062,3.75e-16,3.144041,159.00,*,*,*,*,5.61,5.61,1.34e+07,4.60e+32,*
2209,J1926-1314,24.922,-13.763,4.864284,3.64e-14,0.205580,40.83,*,*,*,*,2.09,2.09,2.11e+06,1.25e+31,*
2210,B1924+14,49.923,-1.039,1.324922,2.19e-16,0.754761,211.41,*,*,*,*,8.02,8.02,9.56e+07,3.73e+30,*
2211,J1926+1613,51.252,-0.060,0.308300,*,3.243594,32.90,*,*,*,*,1.70,1.70,*,*,*
2212,B1924+16,51.859,0.063,0.579823,1.80e-14,1.724665,176.88,*,*,*,*,6.00,7.74,5.11e+05,3.64e+33,16.279
2213,B1924+19,54.158,1.407,1.346012,1.43e-15,0.742935,445.00,*,*,*,*,30.00,30.00,1.49e+07,2.31e+31,*
2214,J1926+2016,54.851,1.802,0.299072,3.50e-15,3.343679,247.00,*,*,*,*,11.85,11.85,1.35e+06,5.17e+33,*
2215,J1927+0911,45.224,-3.705,0.290305,6.35e-17,3.444650,202.70,*,*,*,*,7.19,7.19,7.24e+07,1.03e+32,*
2216,B1925+18,53.718,0.956,0.482766,1.16e-16,2.071396,254.00,*,*,*,*,10.28,10.28,6.59e+07,4.07e+31,*
2217,B1925+188,53.811,0.941,0.298313,2.24e-15,3.352178,99.00,*,*,*,*,4.81,4.81,2.11e+06,3.34e+33,*
2218,B1925+22,56.983,2.730,1.431066,7.71e-16,0.698780,180.00,*,*,*,*,9.30,9.30,2.94e+07,1.04e+31,*
2219,J1928+15,50.640,-1.030,0.403000,*,2.481390,242.00,*,*,*,*,9.87,9.87,*,*,*
2220,J1928+1746,52.931,0.114,0.068730,1.32e-14,14.549601,176.68,*,*,*,*,8.12,8.12,8.26e+04,1.60e+36,*
2221,J1928+1923,54.281,1.016,0.817330,6.35e-15,1.223496,476.00,*,*,*,*,30.00,30.00,2.04e+06,4.59e+32,*
2222,J1929+00,37.687,-8.253,1.166900,*,0.856971,33.00,*,*,*,*,1.74,1.74,*,*,*
2223,J1929+16,51.747,-0.692,0.529681,*,1.887929,12.00,*,*,*,*,0.63,0.63,*,*,*
2224,B1926+18,53.852,0.461,1.220470,2.36e-15,0.819356,112.00,*,*,*,*,5.34,5.34,8.19e+06,5.12e+31,*
2225,J1929+19,54.173,0.568,0.339215,*,2.947979,527.00,*,*,*,*,30.00,30.00,*,*,*
2226,J1929+1955,54.879,1.018,0.257832,2.56e-15,3.878495,281.00,*,*,*,*,12.08,12.08,1.60e+06,5.89e+33,*
2227,J1929+2121,56.117,1.751,0.723599,2.14e-15,1.381982,66.00,*,*,*,*,3.36,3.36,5.36e+06,2.23e+32,*
2228,J1929+62,93.758,19.635,1.456004,*,0.686811,67.70,*,*,*,*,5.24,5.24,*,*,*
2229,B1927+13,49.124,-2.319,0.760032,3.66e-15,1.315734,207.30,*,*,*,*,8.28,8.28,3.29e+06,3.29e+32,*
2230,J1930+14,49.764,-1.966,0.425710,*,2.349017,209.20,*,*,*,*,8.85,8.85,*,*,*
2231,J1930+17,52.847,-0.481,1.609690,*,0.621238,201.00,*,*,*,*,9.20,9.20,*,*,*
2232,J1930-1852,19.976,-16.873,0.185520,1.80e-17,5.390250,42.85,BT,45.0600,86.8903,NS[srm+15],2.34,2.34,1.63e+08,1.11e+32,*
2233,J1930+1852,54.096,0.265,0.136855,7.51e-13,7.307001,308.00,*,*,*,*,7.00,12.32,2.89e+03,1.16e+37,*
2234,J1931+1440,50.466,-1.859,1.779230,*,0.562041,239.30,*,*,*,*,10.31,10.31,*,*,*
2235,B1929+15,51.406,-1.599,0.314355,5.01e-15,3.181113,140.00,*,*,*,*,6.41,6.41,9.93e+05,6.37e+33,*
2236,J1931+1952,55.134,0.451,0.501123,1.01e-16,1.995518,441.00,*,*,*,*,22.62,22.62,7.88e+07,3.16e+31,*
2237,J1931+30,64.506,5.674,0.582126,*,1.717841,56.00,*,*,*,*,3.03,3.03,*,*,*
2238,B1929+10,47.382,-3.884,0.226518,1.16e-15,4.414667,3.18,*,*,*,*,0.31,0.17,3.10e+06,3.93e+33,103.446
2239,J1932+17,52.628,-0.947,0.041820,*,23.912004,53.20,*,*,*,*,2.70,2.70,*,*,*
2240,J1932+1916,54.661,0.083,0.208215,9.32e-14,4.802730,*,*,*,*,*,*,*,3.54e+04,4.07e+35,*
2241,B1929+20,55.575,0.639,0.268217,4.22e-15,3.728319,211.15,*,*,*,*,5.00,9.15,1.01e+06,8.63e+33,*
2242,B1930+22,57.356,1.554,0.144470,5.76e-14,6.921864,219.20,*,*,*,*,10.90,9.63,3.98e+04,7.54e+35,*
2243,J1932-3655,2.072,-23.546,0.571420,2.84e-16,1.750025,59.88,*,*,*,*,4.41,4.41,3.19e+07,6.01e+31,*
2244,J1933+0758,44.845,-5.565,0.437454,2.18e-16,2.285953,165.02,*,*,*,*,8.33,8.33,3.18e+07,1.03e+32,*
2245,B1930+13,49.351,-3.127,0.928324,3.18e-16,1.077210,177.90,*,*,*,*,8.10,8.10,4.62e+07,1.57e+31,*
2246,J1933+1726,53.123,-0.947,0.021510,*,46.490005,156.60,*,*,*,*,7.41,7.41,*,*,*
2247,B1931+24,59.478,2.394,0.813690,8.11e-15,1.228969,106.03,*,*,*,*,5.52,5.52,1.59e+06,5.94e+32,*
2248,J1933-6211,334.431,-28.632,0.003543,3.70e-21,282.212318,11.50,ELL1,12.8194,12.2816,CO(?)[jbo+07],0.63,0.63,1.52e+10,3.28e+33,*
2249,J1934+19,54.609,-0.397,0.230990,*,4.329192,97.60,*,*,*,*,4.74,4.74,*,*,*
2250,J1934+2352,58.966,1.814,0.178432,1.31e-13,5.604391,355.50,*,*,*,*,23.98,23.98,2.16e+04,9.08e+35,*
2251,J1935+12,48.667,-4.024,1.939900,*,0.515490,190.00,*,*,*,*,9.81,9.81,*,*,*
2252,B1933+16,52.436,-2.093,0.358738,6.00e-15,2.787546,158.52,*,*,*,*,3.70,7.93,9.47e+05,5.13e+33,16.130
2253,J1935+1726,53.368,-1.374,0.004200,*,238.089468,61.60,ELL1,90.7639,31.9742,He[lcm13],3.11,3.11,*,*,*
2254,B1933+17,53.691,-1.313,0.654408,3.78e-16,1.528098,214.60,*,*,*,*,9.57,9.57,2.74e+07,5.32e+31,*
2255,J1935+2025,56.051,-0.053,0.080118,6.08e-14,12.481569,182.00,*,*,*,*,8.64,8.64,2.09e+04,4.66e+36,*
2256,J1935+2154,57.247,0.819,3.244980,*,0.308168,*,*,*,*,*,*,*,*,*,*
2257,J1935+52,84.409,14.906,0.568387,*,1.759365,71.00,*,*,*,*,6.84,6.84,*,*,*
2258,B1933+15,51.879,-2.465,0.967338,4.04e-15,1.033764,165.00,*,*,*,*,8.41,8.41,3.79e+06,1.76e+32,*
2259,J1936+20,55.712,-0.323,1.390880,*,0.718969,205.10,*,*,*,*,9.03,9.03,*,*,*
2260,J1936+21,56.814,0.164,0.642932,*,1.555374,264.00,*,*,*,*,10.11,10.11,*,*,*
2261,J1937-00,37.943,-10.288,0.240100,*,4.164931,68.60,*,*,*,*,3.60,3.60,*,*,*
2262,J1937+1505,51.569,-2.981,2.872774,5.61e-15,0.348096,237.00,*,*,*,*,14.07,14.07,8.11e+06,9.34e+30,*
2263,B1935+25,60.836,2.270,0.200980,6.43e-16,4.975614,53.22,*,*,*,*,2.76,2.76,4.95e+06,3.13e+33,17.804
2264,J1937+2950,64.504,4.115,1.657429,3.48e-15,0.603344,113.80,*,*,*,*,6.44,6.44,7.54e+06,3.02e+31,*
2265,J1938+0650,44.386,-7.101,1.121562,5.68e-15,0.891614,70.80,*,*,*,*,3.64,3.64,3.13e+06,1.59e+32,*
2266,J1938+2010,56.115,-0.672,0.687082,3.40e-15,1.455431,327.70,*,*,*,*,14.36,14.36,3.20e+06,4.14e+32,*
2267,J1938+2012,56.116,-0.635,0.002630,*,380.228137,237.10,*,*,*,*,9.42,9.42,*,*,*
2268,J1938+2213,57.903,0.308,0.166116,4.24e-14,6.019905,91.00,*,*,*,*,4.54,4.54,6.20e+04,3.66e+35,*
2269,J1939+10,47.993,-5.497,2.310000,*,0.432900,90.00,*,*,*,*,4.58,4.58,*,*,*
2270,B1937+21,57.509,-0.290,0.001558,1.05e-19,641.928226,71.02,*,*,*,*,1.50,3.58,2.35e+08,1.10e+36,0.419
2271,B1937+24,60.174,1.361,0.645302,1.83e-14,1.549661,142.88,*,*,*,*,7.34,7.34,5.60e+05,2.68e+33,*
2272,J1939+66,98.111,19.979,0.022261,*,44.922407,41.20,*,*,*,*,3.36,3.36,*,*,*
2273,J1940+2246,58.580,0.221,0.258890,*,3.862644,218.10,*,*,*,*,8.82,8.82,*,*,*
2274,J1940+2337,59.397,0.529,0.546824,7.68e-14,1.828741,252.10,*,*,*,*,9.87,9.87,1.13e+05,1.85e+34,*
2275,J1940-2403,15.848,-21.007,1.855276,*,0.539003,63.30,*,*,*,*,4.91,4.91,*,*,*
2276,J1941+0121,39.909,-10.434,0.217317,1.91e-16,4.601563,52.70,*,*,*,*,2.89,2.89,1.80e+07,7.36e+32,*
2277,J1941+1026,48.004,-6.153,0.905394,9.96e-16,1.104492,138.91,*,*,*,*,8.60,8.60,1.44e+07,5.30e+31,*
2278,J1941+1341,50.799,-4.468,0.559084,1.24e-15,1.788640,147.90,*,*,*,*,8.55,8.55,7.15e+06,2.80e+32,*
